ref,info
17541146,"<member type=""node"" ref=""11775511387"" role=""platform""/><member type=""node"" ref=""11898041253"" role=""platform""/><member type=""way"" ref=""1278461437"" role=""""/><member type=""way"" ref=""1278461436"" role=""""/><member type=""way"" ref=""1278461439"" role=""""/><member type=""way"" ref=""326848030"" role=""""/><member type=""way"" ref=""1308971677"" role=""""/><member type=""way"" ref=""35114854"" role=""""/><member type=""way"" ref=""327181429"" role=""""/><member type=""way"" ref=""326848004"" role=""""/><member type=""way"" ref=""306072865"" role=""""/><member type=""way"" ref=""1046359810"" role=""""/><member type=""way"" ref=""1049175314"" role=""""/><member type=""way"" ref=""329878178"" role=""""/><tag k=""fee"" v=""no""/><tag k=""from"" v=""Công viên Vinhome Grand Park""/><tag k=""interval"" v=""00:15""/><tag k=""name"" v=""Grand Park 03""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 05:00-21:00""/><tag k=""operator"" v=""Công ty TNHH Vận tải Sinh thái Vinbus""/><tag k=""ref"" v=""GRP03""/><tag k=""roundtrip"" v=""yes""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Công viên Vinhome Grand Park""/><tag k=""type"" v=""route""/>"
17623494,"<member type=""way"" ref=""723810995"" role=""from""/><member type=""node"" ref=""11924024812"" role=""via""/><member type=""way"" ref=""1285441924"" role=""to""/><tag k=""except"" v=""motorcycle;moped;mofa;bicycle""/><tag k=""restriction:conditional"" v=""no_u_turn @ (06:00-22:00)""/><tag k=""type"" v=""restriction""/>"
17645440,"<member type=""way"" ref=""585932690"" role=""outer""/><member type=""way"" ref=""1287312284"" role=""inner""/><tag k=""building"" v=""school""/><tag k=""type"" v=""multipolygon""/>"
17670885,"<member type=""way"" ref=""1289072300"" role=""outer""/><member type=""way"" ref=""1289072299"" role=""inner""/><tag k=""area"" v=""yes""/><tag k=""highway"" v=""pedestrian""/><tag k=""type"" v=""multipolygon""/>"
17672378,"<member type=""way"" ref=""326770977"" role=""from""/><member type=""node"" ref=""5762736906"" role=""via""/><member type=""way"" ref=""1019637993"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_u_turn""/><tag k=""type"" v=""restriction""/>"
17672379,"<member type=""way"" ref=""724110829"" role=""from""/><member type=""node"" ref=""411919062"" role=""via""/><member type=""way"" ref=""1289160316"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17672380,"<member type=""way"" ref=""35114876"" role=""from""/><member type=""node"" ref=""4608867550"" role=""via""/><member type=""way"" ref=""1175008029"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17672381,"<member type=""way"" ref=""465990774"" role=""from""/><member type=""node"" ref=""4603761225"" role=""via""/><member type=""way"" ref=""1174192435"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17672386,"<member type=""way"" ref=""408205324"" role=""from""/><member type=""node"" ref=""411926483"" role=""via""/><member type=""way"" ref=""285894645"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17674012,"<member type=""way"" ref=""1185258113"" role=""from""/><member type=""node"" ref=""366467187"" role=""via""/><member type=""way"" ref=""1185256763"" role=""to""/><tag k=""restriction:conditional"" v=""no_left_turn @ (07:00-08:00,17:00-18:00)""/><tag k=""type"" v=""restriction""/>"
17674601,"<member type=""way"" ref=""1173918214"" role=""from""/><member type=""node"" ref=""411926469"" role=""via""/><member type=""way"" ref=""724451985"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction:conditional"" v=""no_right_turn @ (06:00-22:00)""/><tag k=""type"" v=""restriction""/>"
17725794,"<member type=""way"" ref=""961031436"" role=""outer""/><member type=""way"" ref=""1292830124"" role=""inner""/><tag k=""building"" v=""school""/><tag k=""type"" v=""multipolygon""/>"
17728213,"<member type=""way"" ref=""1293018237"" role=""outer""/><member type=""way"" ref=""1293018236"" role=""inner""/><tag k=""area"" v=""yes""/><tag k=""leisure"" v=""track""/><tag k=""sport"" v=""running""/><tag k=""type"" v=""multipolygon""/>"
17732584,"<member type=""way"" ref=""1293449990"" role=""inner""/><member type=""way"" ref=""1293449991"" role=""outer""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17732585,"<member type=""way"" ref=""1293449995"" role=""outer""/><member type=""way"" ref=""1293449996"" role=""inner""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17739209,"<member type=""way"" ref=""303754188"" role=""from""/><member type=""node"" ref=""411924251"" role=""via""/><member type=""way"" ref=""35113472"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17739210,"<member type=""way"" ref=""1293827479"" role=""from""/><member type=""node"" ref=""411924251"" role=""via""/><member type=""way"" ref=""35113472"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
17748971,"<member type=""way"" ref=""1294874724"" role=""from""/><member type=""way"" ref=""1267828446"" role=""via""/><member type=""way"" ref=""718322231"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_straight_on""/><tag k=""type"" v=""restriction""/>"
17758147,"<member type=""way"" ref=""806860841"" role=""outer""/><member type=""way"" ref=""1295638391"" role=""inner""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17759529,"<member type=""way"" ref=""1295735901"" role=""inner""/><member type=""way"" ref=""1295735900"" role=""outer""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17759532,"<member type=""way"" ref=""1042838458"" role=""outer""/><member type=""way"" ref=""1295735920"" role=""inner""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17759533,"<member type=""way"" ref=""1295735924"" role=""outer""/><member type=""way"" ref=""1295735923"" role=""inner""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17772272,"<member type=""way"" ref=""1296560513"" role=""from""/><member type=""node"" ref=""366420040"" role=""via""/><member type=""way"" ref=""1072616311"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
17773220,"<member type=""way"" ref=""706587304"" role=""from""/><member type=""node"" ref=""6639805534"" role=""via""/><member type=""way"" ref=""1202732373"" role=""to""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
17775653,"<member type=""way"" ref=""898441079"" role=""from""/><member type=""node"" ref=""8348972743"" role=""via""/><member type=""way"" ref=""1164327924"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
17775654,"<member type=""way"" ref=""1190785407"" role=""from""/><member type=""node"" ref=""8348972743"" role=""via""/><member type=""way"" ref=""1164327924"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17784119,"<member type=""way"" ref=""1145067061"" role=""from""/><member type=""way"" ref=""1296770915"" role=""via""/><member type=""way"" ref=""569375087"" role=""to""/><tag k=""restriction"" v=""no_left_turn""/><tag k=""type"" v=""restriction""/>"
17784120,"<member type=""way"" ref=""1297586450"" role=""from""/><member type=""way"" ref=""1296770915"" role=""via""/><member type=""way"" ref=""569375087"" role=""to""/><tag k=""restriction"" v=""no_straight_on""/><tag k=""type"" v=""restriction""/>"
17787451,"<member type=""way"" ref=""504577423"" role=""from""/><member type=""node"" ref=""10801215480"" role=""via""/><member type=""way"" ref=""1297868869"" role=""to""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
17825188,"<member type=""way"" ref=""1300664773"" role=""from""/><member type=""way"" ref=""1300664776"" role=""via""/><member type=""way"" ref=""1300664775"" role=""to""/><tag k=""restriction"" v=""no_u_turn""/><tag k=""type"" v=""restriction""/>"
17825189,"<member type=""way"" ref=""1300664773"" role=""from""/><member type=""way"" ref=""1300664776"" role=""via""/><member type=""way"" ref=""1300664777"" role=""via""/><member type=""way"" ref=""1228808606"" role=""to""/><tag k=""restriction"" v=""no_u_turn""/><tag k=""type"" v=""restriction""/>"
17825190,"<member type=""way"" ref=""1300664771"" role=""from""/><member type=""way"" ref=""1300664774"" role=""via""/><member type=""way"" ref=""1300664776"" role=""via""/><member type=""way"" ref=""1300664775"" role=""to""/><tag k=""restriction"" v=""no_u_turn""/><tag k=""type"" v=""restriction""/>"
17825191,"<member type=""way"" ref=""1300664771"" role=""from""/><member type=""way"" ref=""1300664774"" role=""via""/><member type=""way"" ref=""1300664776"" role=""via""/><member type=""way"" ref=""1300664777"" role=""via""/><member type=""way"" ref=""1228808606"" role=""to""/><tag k=""restriction"" v=""no_u_turn""/><tag k=""type"" v=""restriction""/>"
17848778,"<member type=""way"" ref=""1302034685"" role=""inner""/><member type=""way"" ref=""1302034684"" role=""outer""/><tag k=""building"" v=""yes""/><tag k=""type"" v=""multipolygon""/>"
17871537,"<member type=""node"" ref=""366419587"" role=""""/><member type=""way"" ref=""138564825"" role=""""/><member type=""way"" ref=""138564833"" role=""""/><member type=""way"" ref=""218269290"" role=""""/><member type=""way"" ref=""721738520"" role=""""/><member type=""way"" ref=""721738521"" role=""""/><member type=""way"" ref=""218265706"" role=""""/><member type=""way"" ref=""719045923"" role=""""/><member type=""way"" ref=""721737701"" role=""""/><member type=""way"" ref=""721737702"" role=""""/><member type=""way"" ref=""218265695"" role=""""/><member type=""way"" ref=""218265686"" role=""""/><member type=""way"" ref=""318180351"" role=""""/><member type=""way"" ref=""724477801"" role=""""/><member type=""way"" ref=""724477802"" role=""""/><member type=""way"" ref=""1225364081"" role=""""/><member type=""way"" ref=""1225364080"" role=""""/><member type=""way"" ref=""218265696"" role=""""/><member type=""way"" ref=""189017070"" role=""""/><member type=""way"" ref=""724477805"" role=""""/><member type=""way"" ref=""229485691"" role=""""/><member type=""way"" ref=""1170452464"" role=""""/><member type=""way"" ref=""621159703"" role=""""/><member type=""way"" ref=""629904752"" role=""""/><member type=""way"" ref=""724454974"" role=""""/><member type=""way"" ref=""724477811"" role=""""/><member type=""way"" ref=""724454644"" role=""""/><member type=""way"" ref=""724454643"" role=""""/><member type=""way"" ref=""1327182621"" role=""""/><member type=""way"" ref=""466364979"" role=""""/><member type=""way"" ref=""1327182624"" role=""""/><member type=""way"" ref=""1327182623"" role=""""/><member type=""way"" ref=""1327182620"" role=""""/><member type=""way"" ref=""724475284"" role=""""/><member type=""way"" ref=""724454650"" role=""""/><member type=""way"" ref=""724454651"" role=""""/><member type=""way"" ref=""724452612"" role=""""/><member type=""way"" ref=""724171789"" role=""""/><member type=""way"" ref=""724171790"" role=""""/><member type=""way"" ref=""724171791"" role=""""/><member type=""way"" ref=""723197011"" role=""""/><member type=""way"" ref=""723197015"" role=""""/><member type=""way"" ref=""723197016"" role=""""/><member type=""way"" ref=""723225037"" role=""""/><member type=""way"" ref=""723197018"" role=""""/><member type=""way"" ref=""722058023"" role=""""/><member type=""way"" ref=""722058024"" role=""""/><member type=""way"" ref=""719425111"" role=""""/><member type=""way"" ref=""722058025"" role=""""/><member type=""way"" ref=""722262795"" role=""""/><member type=""way"" ref=""722058026"" role=""""/><member type=""way"" ref=""722262796"" role=""""/><member type=""way"" ref=""721742698"" role=""""/><member type=""way"" ref=""723197009"" role=""""/><member type=""way"" ref=""723197008"" role=""""/><member type=""way"" ref=""724176788"" role=""""/><member type=""way"" ref=""621159704"" role=""""/><member type=""way"" ref=""724171792"" role=""""/><member type=""way"" ref=""724171793"" role=""""/><member type=""way"" ref=""719952413"" role=""""/><member type=""way"" ref=""719952414"" role=""""/><member type=""way"" ref=""724477812"" role=""""/><member type=""way"" ref=""724454973"" role=""""/><member type=""way"" ref=""724454972"" role=""""/><member type=""way"" ref=""723866424"" role=""""/><member type=""way"" ref=""53747865"" role=""""/><member type=""way"" ref=""229485690"" role=""""/><member type=""way"" ref=""724479605"" role=""""/><member type=""way"" ref=""165367638"" role=""""/><member type=""way"" ref=""1225364075"" role=""""/><member type=""way"" ref=""1225364077"" role=""""/><member type=""way"" ref=""317200052"" role=""""/><member type=""way"" ref=""317200051"" role=""""/><member type=""way"" ref=""218265707"" role=""""/><member type=""way"" ref=""218265699"" role=""""/><member type=""way"" ref=""218265692"" role=""""/><member type=""way"" ref=""719045922"" role=""""/><member type=""way"" ref=""218265688"" role=""""/><member type=""way"" ref=""218269286"" role=""""/><member type=""way"" ref=""138564838"" role=""""/><member type=""way"" ref=""138564811"" role=""""/><tag k=""from"" v=""Sài Gòn""/><tag k=""name"" v=""Bến Tre Limousine""/><tag k=""operator"" v=""Công ty cổ phần Vận tải Lan Vũ""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Đà Lạt""/><tag k=""type"" v=""route""/>"
17886555,"<member type=""node"" ref=""12080350880"" role=""""/><tag k=""name"" v=""Hệ thống trạm sạc ô tô điện iSAC""/><tag k=""type"" v=""power""/>"
17909071,"<member type=""way"" ref=""35113076"" role=""from""/><tag k=""except"" v=""bicycle;motorcycle""/><tag k=""restriction:conditional"" v=""no_right_turn @ (06:00-22:00)""/><tag k=""type"" v=""restriction""/>"
17941151,"<member type=""way"" ref=""32660201"" role=""outer""/><tag k=""natural"" v=""water""/><tag k=""type"" v=""multipolygon""/><tag k=""water"" v=""canal""/>"
17945124,"<member type=""way"" ref=""1308436533"" role=""outer""/><member type=""way"" ref=""1308436530"" role=""inner""/><member type=""way"" ref=""1308436532"" role=""inner""/><member type=""way"" ref=""1308436528"" role=""inner""/><member type=""way"" ref=""1308436529"" role=""inner""/><member type=""way"" ref=""1308436526"" role=""inner""/><member type=""way"" ref=""1308436527"" role=""inner""/><member type=""way"" ref=""1308436531"" role=""inner""/><member type=""way"" ref=""1308436525"" role=""inner""/><member type=""way"" ref=""1306108999"" role=""inner""/><member type=""way"" ref=""1306108998"" role=""inner""/><member type=""way"" ref=""1306108997"" role=""inner""/><member type=""way"" ref=""1306109000"" role=""inner""/><member type=""way"" ref=""1308436524"" role=""inner""/><tag k=""highway"" v=""pedestrian""/><tag k=""type"" v=""multipolygon""/>"
